d_codigo,Latitud,Longitud,c_estado
11850,19.41408484,-99.18258393,9
11860,19.40544575,-99.19295804,9
11870,19.40101883,-99.18793674,9
11910,19.39179297,-99.24505497,9
11920,19.40072213,-99.23755499,9
11930,19.40292176,-99.23454688,9
11950,19.39970309,-99.22760897,9
12000,19.19569929,-99.02344342,9
12070,19.18796421,-99.01783193,9
12080,19.19431949,-99.01238928,9
12100,19.21638715,-98.99520266,9
12110,19.21044608,-98.97125336,9
12200,19.19969306,-99.04915865,9
12250,19.20457345,-99.0695779,9
12300,19.18619276,-99.08642692,9
12400,19.18459041,-99.07190814,9
12410,19.18157488,-99.07807924,9
12500,19.17584956,-99.03301387,9
12600,19.1911944,-99.00581848,9
12700,19.19832037,-99.00646222,9
12800,19.18785458,-98.99435599,9
12910,19.17669873,-98.99463525,9
12920,19.17043413,-98.99654175,9
12930,19.17149638,-99.00357699,9
12940,19.17847743,-99.00181251,9
12950,19.18000731,-99.00709219,9
13000,19.27311821,-99.00519953,9
13010,19.27918067,-99.00618537,9
13020,19.27528764,-98.99662234,9
13030,19.27152843,-99.00751379,9
13040,19.27144541,-99.00091159,9
13050,19.26837728,-98.99442696,9
13060,19.26816657,-99.00835356,9
13070,19.26797439,-99.00292209,9
13080,19.26347433,-99.00607083,9
13090,19.2606613,-99.0050026,9
13093,19.2565022,-99.00753981,9
13094,19.26211257,-99.01115443,9
13099,19.26417014,-99.00086627,9
13100,19.31413235,-98.97029864,9
13120,19.317051,-98.96656462,9
13150,19.31070186,-98.96671405,9
13180,19.30712459,-98.97027887,9
13200,19.29142332,-99.04658802,9
13210,19.29876423,-99.05992063,9
13219,19.30813639,-99.05056838,9
13220,19.29753389,-99.05326483,9
13230,19.29923935,-99.06285518,9
13250,19.29568481,-99.05829924,9
13270,19.29020156,-99.06020526,9
13273,19.28367738,-99.04489847,9
13278,19.28343887,-99.05377361,9
13280,19.29038402,-99.0529586,9
13300,19.30245059,-99.04005714,9
13310,19.30937154,-99.03920457,9
13315,19.30969902,-99.03655766,9
13319,19.31122377,-99.04251411,9
13360,19.28945562,-99.03610547,9
13400,19.29713366,-99.01230679,9
13410,19.30216992,-99.02143607,9
13419,19.30844398,-99.01063835,9
13420,19.28817333,-99.00461098,9
13430,19.28832671,-98.99419459,9
13440,19.29585984,-99.02330258,9
13450,19.29248406,-99.01135744,9
13460,19.28414542,-99.01170277,9
13508,19.2401726,-98.99747727,9
13509,19.24102693,-98.99694837,9
13510,19.24193144,-98.99021399,9
13520,19.24929514,-99.0019375,9
13530,19.23456663,-98.99895147,9
13540,19.23773289,-99.00577114,9
13545,19.2363639,-98.99953324,9
13549,19.22989189,-99.00711225,9
13550,19.22597048,-98.97956937,9
13600,19.22514656,-98.96064029,9
13610,19.22707434,-98.96596478,9
13625,19.22291302,-98.95343984,9
13630,19.22419466,-98.96745733,9
13640,19.22040122,-98.96157549,9
13700,19.21563242,-98.97145637,9
14000,19.28826797,-99.17257917,9
14010,19.29971955,-99.19248574,9
14020,19.29926355,-99.18825926,9
14030,19.30015121,-99.17360962,9
14039,19.2979375,-99.17157816,9
14040,19.29864756,-99.16326039,9
14049,19.30039091,-99.16373924,9
14050,19.29608979,-99.16299615,9
14060,19.2996237,-99.18224934,9
14070,19.29681989,-99.17505168,9
14080,19.29058437,-99.15713175,9
14090,19.2792972,-99.16693379,9
14100,19.28554129,-99.23808907,9
14108,19.27749938,-99.24304019,9
14110,19.30311156,-99.2163057,9
14120,19.30964801,-99.22028134,9
14140,19.30615337,-99.2264719,9
14150,19.30284682,-99.22505269,9
14160,19.30142486,-99.2242114,9
14200,19.2846884,-99.21818925,9
14208,19.28656652,-99.21900752,9
14209,19.28173476,-99.22838876,9
14210,19.2985081,-99.20526788,9
14219,19.29429297,-99.20183668,9
14220,19.27583737,-99.21830392,9
14230,19.27550189,-99.22285833,9
14239,19.27704581,-99.22702766,9
14240,19.28700695,-99.21956306,9
14248,19.26813321,-99.20921177,9
14250,19.28059653,-99.20020347,9
14260,19.28292534,-99.19233602,9
14266,19.29315664,-99.19028905,9
14267,19.29344541,-99.18440138,9
14268,19.29160111,-99.18032635,9
14269,19.29008814,-99.17639032,9
14270,19.27126531,-99.20006898,9
14275,19.26551344,-99.20858816,9
14300,19.29954522,-99.1262162,9
14308,19.29828658,-99.12301489,9
14310,19.30485712,-99.13198982,9
14320,19.30228609,-99.1260618,9
14325,19.29836113,-99.11446175,9
14326,19.29802098,-99.11794946,9
14330,19.29634715,-99.1106966,9
14340,19.29977336,-99.1381464,9
14350,19.30232282,-99.12966927,9
14357,19.29469069,-99.13364416,9
14360,19.29324506,-99.11215208,9
14370,19.29579325,-99.14377887,9
14376,19.29322681,-99.13960436,9
14377,19.29000017,-99.14280574,9
14380,19.28453776,-99.13306782,9
14386,19.2884888,-99.13707627,9
14387,19.28764209,-99.13193103,9
14388,19.2837749,-99.14312019,9
14389,19.28829001,-99.14615741,9
14390,19.29269512,-99.12411076,9
14400,19.24823522,-99.1726304,9
14406,19.25390059,-99.15918525,9
14408,19.25563033,-99.16312382,9
14409,19.26025676,-99.16666024,9
14410,19.2832913,-99.18177463,9
14420,19.27867957,-99.18019893,9
14426,19.27462212,-99.1870214,9
14427,19.27405644,-99.19174105,9
14429,19.27157273,-99.18655722,9
14430,19.2769088,-99.17080336,9
14438,19.27355096,-99.17837259,9
14439,19.27196155,-99.17536899,9
14440,19.27000485,-99.17589402,9
14449,19.26945752,-99.18113274,9
14456,19.25357084,-99.18826689,9
14460,19.25005986,-99.18686878,9
14470,19.2378833,-99.15026199,9
14476,19.2441897,-99.15999444,9
14479,19.24300505,-99.1538231,9
14480,19.23367815,-99.18094524,9
14490,19.23582585,-99.16602319,9
14500,19.19863028,-99.14395524,9
14600,19.27757759,-99.14399971,9
14608,19.27753555,-99.14894688,9
14609,19.28058136,-99.14983051,9
14610,19.28435585,-99.14707196,9
14620,19.27980766,-99.15507218,9
14629,19.28287768,-99.1602294,9
14630,19.27554891,-99.16536942,9
14640,19.2701078,-99.15810075,9
14643,19.2697456,-99.14875012,9
14646,19.27221307,-99.14512279,9
14647,19.2677069,-99.15256902,9
14650,19.2652811,-99.17046232,9
14653,19.25427353,-99.15111252,9
14654,19.24397956,-99.14420368,9
14655,19.24676973,-99.14310221,9
14657,19.25950425,-99.18531418,9
14658,19.2569163,-99.18193776,9
14659,19.25795305,-99.17854672,9
14700,19.23201455,-99.19956069,9
14710,19.22059649,-99.20447932,9
14720,19.26828025,-99.22654436,9
14730,19.27140562,-99.232946,9
14734,19.26675709,-99.24277016,9
14735,19.26686607,-99.23597021,9
14737,19.27250621,-99.23456082,9
14738,19.27191553,-99.23997359,9
14739,19.27245351,-99.23135985,9
14740,19.27364544,-99.22642809,9
14748,19.27035642,-99.22112134,9
14749,19.26927343,-99.21818001,9
14760,19.25108253,-99.23329291,9
14900,19.13601447,-99.17485164,9
15000,19.41357427,-99.09387009,9
15010,19.41637053,-99.09362785,9
15020,19.40856622,-99.08179676,9
15100,19.43112003,-99.12258708,9
15200,19.44664953,-99.11770553,9
15210,19.45713043,-99.11887483,9
15220,19.45383441,-99.11988877,9
15230,19.44875551,-99.12085342,9
15240,19.44660562,-99.11450819,9
15250,19.44835107,-99.11260615,9
15260,19.44346901,-99.1140617,9
15270,19.44445766,-99.12084962,9
15280,19.43543083,-99.11275684,9
15290,19.43352983,-99.11719854,9
15300,19.44426954,-99.10947341,9
15309,19.44992223,-99.10829716,9
15310,19.45276367,-99.11176851,9
15320,19.43821503,-99.10837791,9
15330,19.44040957,-99.10615869,9
15339,19.44375675,-99.10483494,9
15340,19.43949183,-99.11060796,9
15350,19.43626088,-99.11714338,9
15370,19.43614421,-99.10871831,9
15380,19.43316656,-99.11324342,9
15390,19.43126526,-99.11243378,9
15400,19.44177294,-99.09770959,9
15410,19.44967236,-99.09594718,9
15420,19.44870991,-99.1004639,9
15430,19.44820755,-99.09147437,9
15440,19.44588135,-99.10126461,9
15450,19.44258174,-99.10261626,9
15460,19.4391729,-99.10388444,9
15470,19.43520316,-99.1079167,9
15500,19.42724937,-99.10438274,9
15510,19.44355762,-99.08466643,9
15520,19.43941155,-99.08360282,9
15530,19.43225096,-99.09782441,9
15540,19.42225706,-99.09723471,9
15600,19.4248463,-99.06328199,9
15610,19.42192094,-99.06257151,9
15620,19.43286844,-99.0713433,9
15630,19.42682223,-99.0713333,9
15640,19.43072677,-99.05792316,9
15650,19.42860772,-99.06840609,9
15660,19.4292589,-99.05844517,9
15670,19.41943543,-99.07268787,9
15680,19.4243357,-99.05707332,9
15700,19.4213311,-99.08948761,9
15710,19.42148312,-99.09300607,9
15730,19.41632911,-99.08231128,9
15740,19.41473551,-99.07775843,9
15750,19.4116898,-99.07621596,9
15800,19.40668329,-99.12372133,9
15810,19.42041102,-99.12388984,9
15820,19.41563736,-99.1244419,9
15830,19.41139596,-99.12619585,9
15840,19.4105662,-99.12365114,9
15850,19.4076759,-99.11794113,9
15860,19.41071027,-99.11737898,9
15870,19.41311409,-99.12292421,9
15900,19.41670544,-99.10832955,9
15960,19.42340627,-99.1173895,9
15970,19.42058813,-99.11576753,9
15980,19.41545791,-99.11660015,9
15990,19.41274338,-99.11895624,9
16000,19.26619383,-99.10584135,9
16010,19.27868923,-99.12670005,9
16020,19.27414471,-99.13642139,9
16029,19.26540965,-99.13388042,9
16030,19.26718955,-99.12304883,9
16034,19.27690034,-99.10966696,9
16035,19.28364413,-99.11739356,9
16036,19.3090172,-99.09399499,9
16038,19.27011671,-99.11280092,9
16040,19.26787229,-99.09944181,9
16050,19.26130234,-99.11456422,9
16059,19.25941564,-99.11695451,9
16060,19.26187597,-99.1299959,9
16070,19.26256604,-99.10212483,9
16080,19.26076729,-99.09774969,9
16090,19.25568914,-99.09936246,9
16100,19.25583904,-99.13054984,9
16200,19.25044079,-99.12123343,9
16210,19.25255582,-99.1189774,9
16240,19.23868761,-99.14067186,9
16300,19.240492,-99.11201991,9
16310,19.24137379,-99.11764519,9
16320,19.2392158,-99.10634946,9
16340,19.24366609,-99.10582337,9
16400,19.24113058,-99.10012747,9
16410,19.24659329,-99.09808986,9
16420,19.24977988,-99.09117226,9
16428,19.24168326,-99.0860645,9
16429,19.24483778,-99.08540411,9
16430,19.24938219,-99.08695277,9
16440,19.24930458,-99.0850124,9
16443,19.24592651,-99.08232328,9
16450,19.24314708,-99.09314382,9
16457,19.24194536,-99.08921913,9
16459,19.23655792,-99.09409668,9
16500,19.2470066,-99.07038793,9
16513,19.24847439,-99.0763714,9
16514,19.25229035,-99.07407835,9
16520,19.22812359,-99.08516019,9
16530,19.2414691,-99.07461405,9
16533,19.24581353,-99.06860024,9
16550,19.22773376,-99.09633652,9
16600,19.25409357,-99.05736411,9
16604,19.25135317,-99.04792178,9
16605,19.24754837,-99.05487316,9
16606,19.24943722,-99.06060939,9
16607,19.25050436,-99.06241189,9
16609,19.25375938,-99.04214386,9
16610,19.259694,-99.03594656,9
16614,19.25203705,-99.0417765,9
16615,19.2519969,-99.04448556,9
16616,19.25348375,-99.04481689,9
16617,19.25793301,-99.04561726,9
16620,19.25471578,-99.0339683,9
16629,19.25430182,-99.03379962,9
16630,19.25720471,-99.06590882,9
16640,19.25163521,-99.06509677,9
16710,19.25953836,-99.02333088,9
16720,19.2510345,-99.02729986,9
16739,19.25714634,-99.01351107,9
16740,19.2544882,-99.01549726,9
16749,19.25957346,-99.01839676,9
16750,19.2524469,-99.01058426,9
16770,19.25321449,-99.01991052,9
16776,19.25193465,-99.02419532,9
16780,19.24740963,-99.01855456,9
16797,19.24889764,-99.01232696,9
16799,19.24284142,-99.01583839,9
16800,19.23165166,-99.12184421,9
16810,19.23028488,-99.11001235,9
16813,19.22607507,-99.11075619,9
16840,19.22419541,-99.1160509,9
16850,19.22023721,-99.10825792,9
16860,19.22010953,-99.12180018,9
16880,19.22353534,-99.09400063,9
16900,19.19215295,-99.12157335,9
20000,21.8852245,-102.2919936,1
20010,21.8965787,-102.3163244,1
20016,21.9001885,-102.3170401,1
20018,21.9644,-102.3192,1
20020,21.9005906,-102.3020115,1
20029,21.8376,-102.321,1
20030,21.8969495,-102.2919936,1
20040,21.8880018,-102.3134617,1
20049,21.8924282,-102.3227659,1
20050,21.8859348,-102.3020115,1
20059,21.8848318,-102.3093467,1
20060,21.8828184,-102.3141774,1
20064,21.8734,-102.2806,1
20070,21.8796406,-102.3077365,1
20078,21.8793469,-102.3213344,1
20080,21.8754907,-102.3141774,1
20089,21.8749503,-102.3213344,1
20100,21.92808455,-102.3241856,1
20110,21.9324789,-102.2970024,1
20115,21.9265384,-102.3077365,1
20116,21.9371219,-102.3034427,1
20118,21.9319678,-102.3134617,1
20119,21.9265678,-102.3170401,1
20120,21.9188258,-102.2934246,1
20123,21.93829602,-102.2853334,1
20124,22.0161,-102.1909,1
20126,21.93815241,-102.2657365,1
20127,21.9170664,-102.3070208,1
20129,21.9198106,-102.3191872,1
20130,21.91162796,-102.3160403,1
20135,21.9121766,-102.2941402,1
20136,21.9044728,-102.2975459,1
20137,21.9063141,-102.2941402,1
20138,21.9154625,-102.2991491,1
20140,21.8562758,-102.267668,1
20146,22.0656,-102.2444,1
20149,21.918,-102.2603,1
20150,21.9050327,-102.2819765,1
20157,21.9148292,-102.2783992,1
20158,21.9083953,-102.2762529,1
20159,21.910502,-102.2823342,1
20160,21.8995096,-102.2823342,1
20164,21.8935979,-102.2683834,1
20169,21.8966698,-102.2762529,1
20170,21.9002475,-102.267668,1
20172,21.92269623,-102.2441526,1
20174,21.91115971,-102.2386804,1
20175,21.91287764,-102.2537823,1
20177,21.9041974,-102.2687411,1
20179,21.9186467,-102.2618274,1
20180,21.8883064,-102.2705295,1
20190,21.8808026,-102.2533613,1
20196,21.87944112,-102.2393917,1
20198,21.8830891,-102.2619451,1
20199,21.8914196,-102.2583684,1
20200,21.84566361,-102.3389201,1
20205,21.8565622,-102.317398,1
20206,21.852181,-102.3220501,1
20207,21.8605713,-102.3370814,1
20208,21.8528899,-102.3320708,1
20210,21.8654786,-102.3206187,1
20217,22.003,-102.1098,1
20218,21.8621741,-102.3449558,1
20219,21.8695805,-102.3342182,1
20220,21.8733155,-102.3041583,1
20229,21.8689343,-102.3088099,1
20230,21.8685635,-102.2991491,1
20234,21.8767,-102.1885,1
20235,21.8622697,-102.304874,1
20236,21.8658797,-102.3055896,1
20237,21.8644837,-102.3095256,1
20238,21.8767,-102.1885,1
20239,21.8767,-102.1885,1
20240,21.8725727,-102.2848384,1
20247,21.8750649,-102.2882371,1
20248,21.8730738,-102.2830497,1
20249,21.8775246,-102.2823342,1
20250,21.8763655,-102.2733912,1
20255,21.8761169,-102.2669526,1
20256,21.8686466,-102.2590838,1
20257,22.1714,-102.027,1
20259,21.8842979,-102.2848384,1
20260,21.8707512,-102.2798301,1
20263,21.85746776,-102.2415464,1
20264,21.8629984,-102.2562225,1
20265,21.8655509,-102.2758952,1
20266,21.8572039,-102.274822,1
20267,21.8705027,-102.2733912,1
20268,21.8461,-102.2703,1
20269,21.8461,-102.2703,1
20270,21.8692104,-102.2905625,1
20276,21.8579162,-102.2848384,1
20277,21.8560944,-102.2798301,1
20278,21.8610793,-102.2866272,1
20280,21.8426137,-102.2934246,1
20283,21.8518,-102.2122,1
20284,21.8417516,-102.304874,1
20285,21.8566546,-102.3113147,1
20286,21.84618,-102.3141774,1
20287,21.8501136,-102.310599,1
20288,21.8564074,-102.304874,1
20289,21.8480452,-102.2991491,1
20290,21.79094099,-102.276306,1
20296,21.8247421,-102.2756548,1
20297,21.9397765,-102.2877004,1
20298,21.82087847,-102.2658342,1
20299,21.84662107,-102.2439024,1
20300,22.07914664,-102.274089,1
20303,22.063146,-102.2734754,1
20304,22.05164606,-102.2504189,1
20305,22.07719876,-102.2802538,1
20306,22.08058257,-102.2546316,1
20310,21.86665398,-102.3452697,1
20313,21.90515458,-102.3636809,1
20314,21.897648,-102.3758597,1
20316,21.86869275,-102.4113186,1
20320,21.9578,-102.2473,1
20323,22.0486,-102.1154,1
20324,22.0153,-102.1458,1
20326,21.89043524,-102.3278007,1
20328,21.92674673,-102.3358084,1
20329,21.9169255,-102.330514,1
20330,21.91702061,-101.9629084,1
20333,21.94890543,-102.1079851,1
20334,22.04247197,-102.0388242,1
20335,21.93877965,-101.9163379,1
20336,21.9215787,-101.9953957,1
20337,21.82733737,-102.1469127,1
20338,21.89766924,-102.0609478,1
20339,21.81350945,-102.0786316,1
20340,21.72793338,-102.2976433,1
20341,21.6875,-102.4481,1
20342,21.81216024,-102.313599,1
20343,21.7882473,-102.354641,1
20344,21.82779809,-102.1940833,1
20345,21.74808828,-102.3161789,1
20346,21.74249514,-102.357115,1
20347,21.6680963,-102.3423277,1
20348,21.67450883,-102.2971007,1
20349,21.71080877,-102.3135079,1
20350,21.99868345,-102.2606918,1
20355,22.029182,-102.2847437,1
20356,22.01799298,-102.2386688,1
20357,22.05443178,-102.159401,1
20358,21.96725176,-102.270477,1
20363,21.94721766,-102.1637506,1
20364,21.95286218,-102.2284347,1
20366,21.89770865,-102.1897804,1
20367,21.9043666,-102.2213455,1
20369,22.02143398,-102.1145023,1
20370,21.80502287,-102.4545083,1
20371,21.83435,-102.3728,1
20372,21.77697411,-102.395157,1
20373,21.74273635,-102.4457509,1
20374,21.75058644,-102.3892481,1
20375,21.70090628,-102.4092484,1
20376,21.75381095,-102.5197305,1
20377,21.72555,-102.4334,1
20384,21.85539238,-102.2159789,1
20386,21.7878932,-102.1788844,1
20388,21.72212889,-102.1824366,1
20389,21.77500897,-102.1082304,1
20392,21.78626462,-102.3034467,1
20393,21.76311103,-102.2928515,1
20394,21.78830542,-102.2439791,1
20395,21.74395315,-102.2514135,1
20396,21.69478155,-102.2449666,1
20400,22.22930635,-102.3213616,1
20403,22.2354527,-102.3213344,1
20404,22.23264321,-102.3125454,1
20405,22.23036542,-102.312238,1
20406,22.2366844,-102.33025,1
20410,22.22663003,-102.3156549,1
20414,22.21796084,-102.301836,1
20415,22.22292974,-102.3215722,1
20416,22.22125213,-102.3298872,1
20417,22.2273929,-102.3285523,1
20420,22.25841156,-102.3135206,1
20423,22.29741694,-102.3086164,1
20424,22.27420952,-102.2566443,1
20425,22.34854631,-102.2422953,1
20426,22.35519186,-102.2066585,1
20427,22.30783983,-102.2263902,1
20430,22.2059023,-102.3235261,1
20434,22.15094448,-102.3332668,1
20435,22.18609426,-102.2803767,1
20436,22.17688297,-102.3649385,1
20437,22.18122426,-102.329453,1
20440,22.23109471,-102.3478824,1
20444,22.23920294,-102.4206603,1
20450,22.26219007,-102.3646705,1
20454,22.31782067,-102.4275076,1
20460,22.36733482,-102.298678,1
20462,22.37442867,-102.3044507,1
20466,22.36262161,-102.2938315,1
20467,22.35989582,-102.2962935,1
20468,22.36176681,-102.301284,1
20469,22.36947535,-102.3053268,1
20470,22.41973083,-102.2864275,1
20472,22.35206607,-102.2874493,1
20476,22.38152122,-102.3240176,1
20478,22.36294546,-102.2685232,1
20500,22.1494079,-102.4121931,1
20503,22.06,-102.5186,1
20504,22.1567,-102.436,1
20508,22.2221,-102.43695,1
20510,22.2627,-102.5279,1
20516,22.2627,-102.5279,1
20520,22.1662,-102.557,1
20534,22.1897,-102.5994,1
20538,22.1897,-102.5994,1
20540,22.1496,-102.4823,1
20545,22.161,-102.4712,1
20564,22.1251,-102.5133,1
20567,22.0933,-102.5223,1
20570,22.1333,-102.5014,1
20574,22.1333,-102.5014,1
20576,22.1333,-102.5014,1
20600,22.22377027,-102.1708742,1
20602,22.0656,-102.2444,1
20603,22.22391508,-102.1652424,1
20607,22.21956309,-102.1654873,1
20610,22.2838809,-102.2374094,1
20614,22.25455417,-102.2539337,1
20615,22.24695768,-102.2267504,1
20616,22.23300357,-102.2529302,1
20620,22.33093143,-102.1752184,1
20622,22.29604354,-102.1808382,1
20634,22.21827256,-102.2113768,1
20637,22.20814988,-102.2673886,1
20650,22.21286244,-102.1568959,1
20656,22.17650399,-102.2318042,1
20657,22.19133246,-102.1693283,1
20658,22.1593641,-102.1494935,1
20659,22.16696453,-102.1826124,1
20663,22.06859226,-102.2943079,1
20665,22.09859397,-102.2920365,1
20666,22.08394654,-102.3392913,1
20667,22.12116326,-102.3442748,1
20668,22.12604897,-102.3009346,1
20670,22.14762271,-102.2769678,1
20673,22.15195919,-102.279548,1
20674,22.15648083,-102.2705021,1
20675,22.14464072,-102.2699552,1
20676,22.14338988,-102.2789808,1
20677,22.14326253,-102.2842342,1
20678,22.15379641,-102.2880476,1
20680,22.09051329,-102.2558415,1
20683,22.0788573,-102.2102626,1
20684,22.11122286,-102.2419483,1
20686,22.16433454,-102.2332632,1
20687,22.13699236,-102.2690563,1
20700,22.08839547,-102.077105,1
20704,22.10894257,-102.0990259,1
20705,22.09948946,-102.1088423,1
20706,22.05967519,-102.1073633,1
20708,22.052809,-102.0481092,1
20709,22.04021857,-102.0968397,1
20710,22.23887786,-102.0889906,1
20712,22.23985354,-102.0922864,1
20713,22.24197938,-102.0862986,1
20714,22.24257216,-102.0897387,1
20715,22.2344992,-102.0944504,1
20720,22.24109763,-102.0196658,1
20721,22.2167,-102.05,1
20722,22.1943,-102.0194,1
20723,22.29368016,-102.0640916,1
20724,22.24233112,-102.0976008,1
20727,22.2299,-102.0578,1
20729,22.1403,-102.1375,1
20730,22.19781481,-102.0155892,1
20734,22.17430531,-102.0273163,1
20736,22.16995059,-102.1104203,1
20737,22.2236539,-102.1059373,1
20739,22.1281,-102.0497,1
20740,22.14572669,-102.123449,1
20741,22.1958,-102.14825,1
20742,22.181,-102.149133,1
20744,22.09893983,-102.1386882,1
20746,22.14598327,-102.1992489,1
20748,22.1021,-102.1739,1
20749,22.0906,-102.1819,1
20750,22.13679301,-102.0556567,1
20768,22.0565,-102.0724,1
20770,22.0894,-101.9421,1
20773,22.06594254,-101.9144186,1
20780,22.08947507,-102.037962,1
20782,22.1199,-102.0052,1
20785,22.06794105,-102.0226556,1
20790,22.0879,-101.969,1
20795,22.03440469,-101.9731432,1
20796,22.01975443,-101.9322661,1
20799,21.99229464,-101.8833814,1
20800,21.8472819,-102.7106394,1
20802,21.8506657,-102.7235671,1
20803,21.8515638,-102.716744,1
20804,21.8742938,-102.6833524,1
20805,21.8452621,-102.7271583,1
20810,22.0425,-102.682,1
20816,21.987533,-102.661316,1
